date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,winner,target,home_matches_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,home_goal_difference,home_win_rate,home_draw_rate,home_loss_rate,home_unbeaten_rate,home_goals_per_match,home_goals_against_per_match,home_goal_difference_per_match,home_points_per_match,home_form5,home_form10,home_form20,home_weighted_form,home_weighted_recent_points,home_attack_5,home_defense_5,home_attack_10,home_defense_10,home_attack_20,home_defense_20,home_goal_diff_10,home_goal_diff_20,home_recent_goal_trend,home_avg_goal_margin,home_clean_sheet_pct,home_failed_to_score_pct,home_neutral_matches,home_neutral_points_per_match,home_neutral_win_rate,home_group,home_fifa_sum_rating,home_elo_rating,home_team_encoded,home_group_encoded,home_elo_rank,home_fifa_sum_rank,home_attack_defense_balance,home_elo_adjusted_form,home_fifa_adjusted_form,home_team_strength_score,away_matches_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against,away_goal_difference,away_win_rate,away_draw_rate,away_loss_rate,away_unbeaten_rate,away_goals_per_match,away_goals_against_per_match,away_goal_difference_per_match,away_points_per_match,away_form5,away_form10,away_form20,away_weighted_form,away_weighted_recent_points,away_attack_5,away_defense_5,away_attack_10,away_defense_10,away_attack_20,away_defense_20,away_goal_diff_10,away_goal_diff_20,away_recent_goal_trend,away_avg_goal_margin,away_clean_sheet_pct,away_failed_to_score_pct,away_neutral_matches,away_neutral_points_per_match,away_neutral_win_rate,away_group,away_fifa_sum_rating,away_elo_rating,away_team_encoded,away_group_encoded,away_elo_rank,away_fifa_sum_rank,away_attack_defense_balance,away_elo_adjusted_form,away_fifa_adjusted_form,away_team_strength_score,win_rate_difference,points_per_match_difference,attack_difference,defense_difference,goal_difference_pm_diff,form5_difference,form10_difference,form20_difference,weighted_form_difference,recent_points_difference,clean_sheet_difference,failed_to_score_difference,neutral_win_rate_difference,fifa_sum_difference,elo_difference,team_strength_difference,elo_ratio,fifa_sum_ratio,home_expected_goal_edge,away_expected_goal_edge,expected_goal_edge_difference
2024-11-18,Tunisia,Gambia,0.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False,2024,Gambia,-1,50.0,24.0,15.0,11.0,69.0,39.0,30.0,0.48,0.3,0.22,0.78,1.38,0.78,0.6,1.74,6.0,14.0,39.0,18.41578947368421,1.841578947368421,1.0,1.0,1.4,1.0,1.8,0.75,0.4,1.05,-0.8,0.6,0.5,0.3,23.0,1.2608695652173914,0.2608695652173913,F,1223.6360892847426,1641.0,43.0,5.0,32.0,33.0,0.3999999999999999,13.919995636257848,13.982664882646072,0.4477995253179024,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Oman,Iraq,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,2024,Iraq,-1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,46.0,26.0,9.0,11.0,68.0,42.0,26.0,0.5652173913043478,0.1956521739130435,0.2391304347826087,0.7608695652173914,1.4782608695652173,0.9130434782608696,0.5652173913043478,1.891304347826087,9.0,20.0,36.0,18.568421052631574,1.8568421052631576,1.0,0.8,1.1,0.7,1.05,0.95,0.4,0.1,-0.05,0.5652173913043478,0.4347826086956521,0.2608695652173913,20.0,1.6,0.5,I,1254.5587685861103,1582.0,22.0,8.0,34.0,30.0,0.4000000000000001,13.530742563456084,14.45484090550574,0.4940617992903096,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Bahrain,Australia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,False,2024,Draw,0,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,44.0,24.0,7.0,13.0,75.0,38.0,37.0,0.5454545454545454,0.1590909090909091,0.2954545454545454,0.7045454545454546,1.7045454545454546,0.8636363636363636,0.8409090909090909,1.7954545454545454,6.0,18.0,37.0,18.27894736842105,1.827894736842105,1.2,1.2,1.4,1.0,1.65,0.8,0.4,0.85,-0.4499999999999999,0.8409090909090909,0.4545454545454545,0.2045454545454545,20.0,1.35,0.4,D,1358.1852936342425,1774.0,2.0,3.0,25.0,20.0,0.3999999999999999,14.9363669422289,15.404852214989344,0.5620707888625989,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Kuwait,Jordan,1.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,2024,Draw,0,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,50.0,22.0,12.0,16.0,86.0,67.0,19.0,0.44,0.24,0.32,0.68,1.72,1.34,0.38,1.56,5.0,17.0,28.0,13.936842105263157,1.3936842105263156,1.6,2.2,1.9,1.6,1.65,1.45,0.3,0.2,-0.0499999999999998,0.38,0.34,0.22,22.0,1.818181818181818,0.5454545454545454,J,1214.6380650908918,1687.0,25.0,9.0,30.0,36.0,0.2999999999999998,10.829780115881595,10.504093946067988,0.3576805575937127,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Palestine,South Korea,1.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,2024,Draw,0,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,47.0,24.0,13.0,10.0,89.0,47.0,42.0,0.5106382978723404,0.2765957446808511,0.2127659574468085,0.7872340425531915,1.893617021276596,1.0,0.8936170212765957,1.8085106382978724,9.0,19.0,41.0,19.83684210526316,1.983684210526316,1.6,1.0,1.8,1.2,1.75,0.95,0.6,0.8,-0.1499999999999999,0.8936170212765957,0.4468085106382978,0.1914893617021276,19.0,1.4210526315789471,0.3684210526315789,A,1378.181679088622,1500.0,39.0,0.0,37.0,18.0,0.6000000000000001,13.705786806952895,16.963924820566024,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Kyrgyzstan,Iran,2.0,3.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,2024,Iran,-1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,44.0,28.0,9.0,7.0,92.0,38.0,54.0,0.6363636363636364,0.2045454545454545,0.1590909090909091,0.8409090909090909,2.090909090909091,0.8636363636363636,1.2272727272727273,2.113636363636364,8.0,15.0,41.0,19.68947368421053,1.9689473684210528,1.8,0.6,1.7,0.8,1.8,0.75,0.9,1.05,0.0,1.2272727272727273,0.4545454545454545,0.1590909090909091,21.0,2.0476190476190474,0.6190476190476191,G,1410.0282890142366,1754.0,21.0,6.0,26.0,14.0,0.8999999999999999,15.907571092632548,17.226984518853893,0.688979324954072,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,North Korea,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True,2024,Uzbekistan,-1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,40.0,22.0,14.0,4.0,64.0,29.0,35.0,0.55,0.35,0.1,0.9,1.6,0.725,0.875,2.0,9.0,17.0,38.0,18.515789473684208,1.8515789473684208,1.4,0.6,1.5,0.7,1.35,0.65,0.8,0.7,0.0499999999999998,0.875,0.55,0.225,15.0,1.8666666666666667,0.4666666666666667,K,1306.6558559370187,1735.0,47.0,10.0,28.0,25.0,0.8,14.797279934059004,15.012422680030776,0.5727533153075292,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Brazil,Uruguay,1.0,1.0,FIFA World Cup qualification,Salvador,Brazil,False,2024,Draw,0,46.0,22.0,12.0,12.0,80.0,47.0,33.0,0.4782608695652174,0.2608695652173913,0.2608695652173913,0.7391304347826086,1.7391304347826086,1.0217391304347827,0.717391304347826,1.6956521739130437,10.0,19.0,35.0,17.636842105263156,1.7636842105263155,2.6,1.2,2.4,1.0,1.8,0.95,1.4,0.85,0.8,0.717391304347826,0.3478260869565217,0.1739130434782608,21.0,1.8571428571428568,0.5238095238095238,C,1507.5830614769427,1979.0,6.0,2.0,6.0,5.0,1.4,16.07706611069359,16.498687871462007,0.5960632246620465,47.0,21.0,17.0,9.0,63.0,35.0,28.0,0.4468085106382978,0.3617021276595745,0.1914893617021276,0.8085106382978723,1.3404255319148937,0.7446808510638298,0.5957446808510638,1.702127659574468,6.0,16.0,26.0,13.421052631578949,1.3421052631578947,0.8,1.4,1.0,0.9,0.85,0.85,0.1,0.0,-0.0499999999999999,0.5957446808510638,0.5106382978723404,0.3404255319148936,18.0,1.7777777777777777,0.5,H,1379.7804789176744,1890.0,46.0,7.0,14.0,17.0,0.0999999999999999,11.683919610172367,11.49063173411472,0.4803671335064648,0.03145235892691961,-0.006475485661424418,0.398704902867715,0.27705827937095295,0.12164662349676225,4.0,3.0,9.0,4.215789473684207,0.42157894736842083,-0.1628122109158187,-0.1665124884366328,0.023809523809523836,127.80258255926833,89.0,0.11569609115558172,1.047089947089947,1.092625301279461,1.5,0.0,1.5
2024-11-19,Indonesia,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,2024,Indonesia,1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,61.0,24.0,12.0,25.0,70.0,73.0,-3.0,0.3934426229508196,0.1967213114754098,0.4098360655737705,0.5901639344262295,1.147540983606557,1.1967213114754098,-0.0491803278688524,1.3770491803278688,3.0,12.0,27.0,12.689473684210526,1.2689473684210526,0.8,2.0,1.0,1.5,1.05,1.25,-0.5,-0.2,-0.25,-0.0491803278688524,0.3114754098360656,0.3114754098360656,32.0,1.46875,0.4375,H,1209.0117270665833,1500.0,35.0,7.0,37.0,37.0,-0.5,8.767485272370239,9.519660341129198,0.2302976755509435,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,United Arab Emirates,Qatar,5.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,2024,United Arab Emirates,1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,52.0,19.0,13.0,20.0,75.0,78.0,-3.0,0.3653846153846153,0.25,0.3846153846153846,0.6153846153846154,1.4423076923076923,1.5,-0.0576923076923076,1.3461538461538465,1.0,7.0,18.0,8.473684210526315,0.8473684210526315,0.4,1.6,0.9,1.7,1.15,1.95,-0.8,-0.8,-0.7499999999999999,-0.0576923076923076,0.2115384615384615,0.2115384615384615,14.0,1.0714285714285714,0.2142857142857142,B,1208.1337814122764,1427.0,34.0,1.0,48.0,38.0,-0.7999999999999999,5.569759266891318,6.352353141359676,0.1574691975373932,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,China PR,Japan,1.0,3.0,FIFA World Cup qualification,Xiamen,China PR,False,2024,Japan,-1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,46.0,31.0,7.0,8.0,122.0,37.0,85.0,0.6739130434782609,0.1521739130434782,0.1739130434782608,0.8260869565217391,2.652173913043478,0.8043478260869565,1.8478260869565215,2.1739130434782608,15.0,23.0,46.0,22.9578947368421,2.29578947368421,1.6,0.0,1.9,0.6,2.4,0.45,1.3,1.95,-0.7999999999999998,1.8478260869565215,0.4347826086956521,0.1304347826086956,17.0,1.7647058823529411,0.5294117647058824,F,1449.79163743567,1878.0,24.0,5.0,16.0,9.0,1.2999999999999998,19.859477805522555,20.65308730832509,0.825074194658365,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Mauritania,Cape Verde,1.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,2024,Mauritania,1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,39.0,17.0,12.0,10.0,49.0,39.0,10.0,0.4358974358974359,0.3076923076923077,0.2564102564102564,0.7435897435897436,1.2564102564102564,1.0,0.2564102564102564,1.6153846153846154,6.0,17.0,31.0,16.057894736842105,1.6057894736842104,1.4,1.2,1.7,1.0,1.35,0.95,0.7,0.4,0.0499999999999998,0.2564102564102564,0.4871794871794871,0.2564102564102564,14.0,2.071428571428572,0.5714285714285714,H,1113.90870959147,1500.0,8.0,7.0,37.0,45.0,0.7,11.094814419743509,11.0990430701097,0.3058184917481409,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Ivory Coast,Chad,4.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,2024,Ivory Coast,1,43.0,27.0,8.0,8.0,79.0,29.0,50.0,0.627906976744186,0.1860465116279069,0.1860465116279069,0.813953488372093,1.837209302325581,0.6744186046511628,1.162790697674419,2.069767441860465,12.0,22.0,39.0,20.373684210526317,2.0373684210526317,2.6,1.0,2.0,0.7,1.7,0.5,1.3,1.2,0.9000000000000001,1.162790697674419,0.5348837209302325,0.2325581395348837,16.0,2.0625,0.625,E,1298.0015911071555,1500.0,23.0,4.0,37.0,27.0,1.3,14.07670488981551,16.409378232145183,0.5942729827967661,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,DR Congo,Ethiopia,1.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,2024,Ethiopia,-1,43.0,23.0,12.0,8.0,53.0,24.0,29.0,0.5348837209302325,0.2790697674418604,0.1860465116279069,0.813953488372093,1.2325581395348837,0.5581395348837209,0.6744186046511628,1.8837209302325584,10.0,23.0,44.0,22.06315789473684,2.206315789473684,1.4,0.4,1.2,0.3,1.45,0.55,0.9,0.9,-0.05,0.6744186046511628,0.5348837209302325,0.2093023255813953,25.0,1.72,0.44,K,1184.1056153591444,1500.0,13.0,10.0,37.0,42.0,0.8999999999999999,15.244005915294917,16.21083718769252,0.4856251934471838,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,South Africa,South Sudan,3.0,0.0,African Cup of Nations qualification,Cape Town,South Africa,False,2024,South Africa,1,48.0,20.0,21.0,7.0,69.0,41.0,28.0,0.4166666666666667,0.4375,0.1458333333333333,0.8541666666666666,1.4375,0.8541666666666666,0.5833333333333334,1.6875,5.0,15.0,36.0,16.905263157894737,1.6905263157894737,1.2,1.4,1.4,1.0,1.65,0.75,0.4,0.9,-0.4499999999999999,0.5833333333333334,0.4166666666666667,0.2916666666666667,13.0,1.5384615384615383,0.3846153846153846,A,1178.7741719154324,1500.0,38.0,0.0,37.0,43.0,0.3999999999999999,11.6802831583796,12.365163903931382,0.3573638317282317,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2024-11-19,Senegal,Burundi,2.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,2024,Senegal,1,51.0,34.0,10.0,7.0,99.0,36.0,63.0,0.6666666666666666,0.196078431372549,0.1372549019607843,0.8627450980392157,1.9411764705882355,0.7058823529411765,1.2352941176470589,2.196078431372549,9.0,22.0,45.0,22.23684210526316,2.223684210526316,1.6,1.4,1.9,0.9,2.35,0.75,1.0,1.6,-0.75,1.2352941176470589,0.5098039215686274,0.1568627450980392,25.0,2.28,0.72,I,1399.317919514904,1803.0,37.0,8.0,22.0,15.0,1.0,18.46753860699653,19.30797991365365,0.744646335492516,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
